 year  week     PET      ET   Alpha       R      RO      Ss      Su       M      DE  Yprime       Y       H       G     CMI
 1896    25  1.4049  1.4049  0.9043  0.6666  0.1485  1.0000 11.1800  1.0000  0.1413  0.4969  0.4969  1.0048  1.8199  2.3167
 1896    26  1.1802  1.1802  0.8850  0.0000  0.0000  0.4698 11.1800  0.9565  0.1443  0.5926  0.5668  0.9099  0.9099  1.4768
 1896    27  1.1979  1.1979  0.8494  0.3021  0.0000  0.7720 11.1800  0.9813  0.1957  0.7493  0.7353  0.5000  0.7064  1.4417
 1896    28  1.3649  1.3162  0.8197  0.0000  0.0000  0.0000 10.6358  0.8732  0.2180  0.8945  0.7811  0.5000  0.2064  0.9875
 1896    29  1.1173  0.9782  0.7748  0.0000  0.0000  0.0000  9.6776  0.7946  0.1278  0.8294  0.6590  0.2064  0.0000  0.6590
 1896    30  1.0352  1.0352  0.7653  1.8348  0.0000  1.0000 10.5124  0.9452  0.2777  1.0556  0.9977  0.0000  1.7342  2.7319
 1896    31  1.3495  1.3495  0.7938  0.0000  0.0000  0.8305 10.5124  0.9313  0.3123  1.2693  1.1821  0.8671  0.8671  2.0492
 1896    32  1.2970  1.2386  0.7766  0.0000  0.0000  0.0000 10.1443  0.8329  0.2625  1.3229  1.1018  0.5000  0.3671  1.4689
 1896    33  0.9921  0.9921  0.7671  0.5179  0.0000  0.5179 10.1443  0.8754  0.2638  1.3612  1.1916  0.3671  0.4534  1.6450
 1896    34  0.9273  0.8740  0.7463  0.0000  0.0000  0.0000  9.8782  0.8110  0.2106  1.2911  1.0471  0.4534  0.0000  1.0471
 1896    35  0.9452  0.7685  0.7242  0.0000  0.0000  0.0000  9.1197  0.7487  0.0986  1.0425  0.7806  0.0000  0.0000  0.7806
 1896    36  0.7595  0.7595  0.7143  0.2205  0.0000  0.2205  9.1197  0.7668  0.2568  1.1607  0.8900  0.0000  0.1691  1.0591
 1896    37  0.6721  0.6189  0.7625  0.0000  0.0000  0.0000  8.9613  0.7357  0.1219  0.9970  0.7336  0.1691  0.0000  0.7336
 1896    38  0.4100  0.3466  0.7665  0.0000  0.0000  0.0000  8.7848  0.7212  0.0369  0.7345  0.5297  0.0000  0.0000  0.5297
 1896    39  0.4568  0.4438  0.8037  0.0000  0.0000  0.0000  8.7510  0.7185  0.0855  0.6460  0.4641  0.0000  0.0000  0.4641
 1896    40  0.4092  0.3447  0.7762  0.0000  0.0000  0.0000  8.5863  0.7050  0.0307  0.4881  0.3441  0.0000  0.0000  0.3441
 1896    41  0.2983  0.2983  0.7754  1.0817  0.0000  1.0000  8.6680  0.7938  0.0761  0.4639  0.3683  0.0000  0.8586  1.2269
 1896    42  0.1720  0.1720  0.7514  0.0000  0.0000  0.8280  8.6680  0.7796  0.0493  0.3996  0.3116  0.5000  0.3586  0.6702
 1896    43  0.2265  0.2265  0.7815  0.0000  0.0000  0.6015  8.6680  0.7610  0.0560  0.3685  0.2805  0.3586  0.0000  0.2805
 1896    44  0.0194  0.0194  0.8481  1.6506  0.0000  1.0000  9.9201  0.8966  0.0032  0.2527  0.2265  0.0000  1.4799  1.7064
 1896    45  0.0000  0.0000  0.8273  1.2599  0.3401  1.0000 11.1800  1.0000  0.0000  0.1693  0.1693  0.7399  2.3399  2.5092
 1896    46  0.0000  0.0000  0.8354  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.1134  0.1134  1.1700  1.1700  1.2834
 1896    47  0.0000  0.0000  0.9475  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0760  0.0760  0.5850  0.5850  0.6610
 1896    48  0.0000  0.0000  0.9031  0.0000  2.2500  1.0000 11.1800  1.0000  0.0000  0.0509  0.0509  0.5000  2.3350  2.3859
 1896    49  0.0000  0.0000  0.9068  0.0000  0.0500  1.0000 11.1800  1.0000  0.0000  0.0341  0.0341  1.1675  1.2175  1.2516
 1896    50  0.0418  0.0418  0.9163  0.0000  0.0000  0.9582 11.1800  0.9966  0.0037  0.0294  0.0293  0.6087  0.6087  0.6381
 1896    51  0.0000  0.0000  1.0000  0.0418  0.0582  1.0000 11.1800  1.0000  0.0000  0.0197  0.0197  0.5000  0.2087  0.2285
 1896    52  0.0000  0.0000  0.9480  0.0000  0.0800  1.0000 11.1800  1.0000  0.0000  0.0132  0.0132  0.2087  0.0800  0.0932
 1897     1  0.0000  0.0000  1.0000  0.0000  1.3000  1.0000 11.1800  1.0000  0.0000  0.0089  0.0089  0.0800  1.3000  1.3089
 1897     2  0.0000  0.0000  0.9997  0.0000  0.7000  1.0000 11.1800  1.0000  0.0000  0.0059  0.0059  0.6500  1.3500  1.3559
 1897     3  0.0000  0.0000  1.0000  0.0000  0.3800  1.0000 11.1800  1.0000  0.0000  0.0040  0.0040  0.6750  1.0550  1.0590
 1897     4  0.0000  0.0000  1.0000  0.0000  0.1200  1.0000 11.1800  1.0000  0.0000  0.0027  0.0027  0.5275  0.6475  0.6502
 1897     5  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0018  0.0018  0.5000  0.1475  0.1493
 1897     6  0.0000  0.0000  1.0000  0.0000  0.1200  1.0000 11.1800  1.0000  0.0000  0.0012  0.0012  0.1475  0.1200  0.1212
 1897     7  0.0000  0.0000  1.0000  0.0000  0.1000  1.0000 11.1800  1.0000  0.0000  0.0008  0.0008  0.1200  0.1000  0.1008
 1897     8  0.0000  0.0000  1.0000  0.0000  0.2200  1.0000 11.1800  1.0000  0.0000  0.0005  0.0005  0.1000  0.2200  0.2205
 1897     9  0.0000  0.0000  1.0000  0.0000  0.1000  1.0000 11.1800  1.0000  0.0000  0.0004  0.0004  0.2200  0.1000  0.1004
 1897    10  0.0000  0.0000  1.0000  0.0000  0.9900  1.0000 11.1800  1.0000  0.0000  0.0002  0.0002  0.1000  0.9900  0.9902
 1897    11  0.0000  0.0000  1.0000  0.0000  0.0500  1.0000 11.1800  1.0000  0.0000  0.0002  0.0002  0.5000  0.5400  0.5402
 1897    12  0.0000  0.0000  0.9989  0.0000  1.3700  1.0000 11.1800  1.0000  0.0000  0.0001  0.0001  0.5000  1.4100  1.4101
 1897    13  0.1795  0.1795  0.9975  0.0000  1.2905  1.0000 11.1800  1.0000  0.0004  0.0009  0.0009  0.7050  1.9955  1.9964
 1897    14  0.1122  0.1122  0.9955  0.0000  2.1978  1.0000 11.1800  1.0000  0.0005  0.0015  0.0015  0.9978  3.1956  3.1971
 1897    15  0.1805  0.1805  0.9949  0.0000  0.6495  1.0000 11.1800  1.0000  0.0009  0.0027  0.0027  1.5978  2.2473  2.2499
 1897    16  0.3065  0.3065  0.9782  0.0000  0.0000  0.8735 11.1800  0.9896  0.0068  0.0140  0.0138  1.1236  1.1236  1.1374
 1897    17  0.6804  0.6804  0.9667  0.0000  0.0000  0.4831 11.1800  0.9576  0.0230  0.0508  0.0486  0.5618  0.5618  0.6105
 1897    18  0.5828  0.5746  0.9683  0.0000  0.0000  0.0000 11.0885  0.9104  0.0105  0.0529  0.0481  0.5000  0.0618  0.1100
 1897    19  0.7209  0.7209  0.9624  0.1591  0.0000  0.1591 11.0885  0.9234  0.0277  0.0852  0.0787  0.0618  0.1469  0.2256
 1897    20  0.8467  0.7896  0.9422  0.0000  0.0000  0.0000 10.5080  0.8627 -0.0085  0.0419  0.0361  0.1469  0.0000  0.0361
 1897    21  0.7567  0.6597  0.9255  0.0000  0.0000  0.0000  9.8983  0.8127 -0.0423 -0.0480 -0.0480  0.0000  0.0000 -0.0480
 1897    22  0.5270  0.5270  0.9388  1.8230  0.0000  1.0000 10.7213  0.9623  0.0333  0.0277  0.0267  0.0000  1.7544  1.7810
 1897    23  0.7378  0.7378  0.9100  0.0000  0.0000  0.4322 10.7213  0.9157  0.0696  0.1438  0.1317  0.8772  0.8772  1.0089
 1897    24  1.2949  1.2060  0.9246  0.0000  0.0000  0.0000 10.0675  0.8266  0.0090  0.1125  0.0930  0.5000  0.3772  0.4702
 1897    25  1.3146  1.1491  0.9043  0.0000  0.0000  0.0000  9.2785  0.7618 -0.0418  0.0001  0.0000  0.3772  0.0000  0.0000
 1897    26  1.1189  1.1189  0.8850  1.7011  0.0000  1.0000  9.9796  0.9014  0.1368  0.2463  0.2220  0.0000  1.5334  1.7555
 1897    27  1.5171  1.4291  0.8494  0.0000  0.0000  0.0000  9.5804  0.7866  0.1524  0.4393  0.3455  0.7667  0.7667  1.1122
 1897    28  1.1344  1.1344  0.8197  0.0356  0.0000  0.0356  9.5804  0.7895  0.2259  0.7009  0.5534  0.5000  0.2948  0.8482
 1897    29  1.1812  1.1812  0.7748  0.8388  0.0000  0.8744  9.5804  0.8584  0.3022  1.0136  0.8700  0.2948  0.7200  1.5900
 1897    30  1.2992  1.2992  0.7653  0.0000  0.0000  0.1351  9.5804  0.7977  0.3485  1.3065  1.0421  0.5000  0.2200  1.2621
 1897    31  1.2859  1.0873  0.7938  0.0000  0.0000  0.0000  8.8483  0.7265  0.0746  1.0096  0.7334  0.2200  0.0000  0.7334
 1897    32  1.0758  0.9621  0.7766  0.0000  0.0000  0.0000  8.5462  0.7017  0.1436  0.9349  0.6560  0.0000  0.0000  0.6560
 1897    33  0.8492  0.7629  0.7671  0.0000  0.0000  0.0000  8.3433  0.6850  0.1273  0.8556  0.5861  0.0000  0.0000  0.5861
 1897    34  0.8859  0.6572  0.7463  0.0000  0.0000  0.0000  7.8461  0.6442 -0.0045  0.5652  0.3641  0.0000  0.0000  0.3641
 1897    35  1.1202  0.7216  0.7242  0.0000  0.0000  0.0000  7.1245  0.5849 -0.1054  0.1890  0.1105  0.0000  0.0000  0.1105
 1897    36  1.4917  1.0012  0.7143  0.0000  0.0000  0.0000  6.4333  0.5282 -0.0761 -0.0103 -0.0103  0.0000  0.0000 -0.0103
 1897    37  1.0424  0.8808  0.7625  0.0000  0.0000  0.0000  6.2524  0.5133  0.0985  0.1704  0.0875  0.0000  0.0000  0.0875
 1897    38  0.5797  0.2976  0.7665  0.0000  0.0000  0.0000  5.9548  0.4889 -0.1676 -0.1876 -0.1876  0.0000  0.0000 -0.1876
 1897    39  0.9696  0.4740  0.8037  0.0000  0.0000  0.0000  5.4808  0.4500 -0.3404 -0.7384 -0.7384  0.0000  0.0000 -0.7384
 1897    40  0.9056  0.4185  0.7762  0.0000  0.0000  0.0000  5.0823  0.4173 -0.3228 -1.0759 -1.0759  0.0000  0.0000 -1.0759
 1897    41  0.3994  0.3473  0.7754  0.0000  0.0000  0.0000  5.0450  0.4142  0.0427 -0.6440 -0.6440  0.0000  0.0000 -0.6440
 1897    42  0.2269  0.2269  0.7514  1.2031  0.0000  1.0000  5.2481  0.5130  0.0651 -0.3143 -0.3143  0.0000  0.6171  0.3028
 1897    43  0.3971  0.3971  0.7815  0.0000  0.0000  0.7829  5.2481  0.4951  0.0982 -0.0339 -0.0339  0.5000  0.1171  0.0833
 1897    44  0.2087  0.2087  0.8481  0.0000  0.0000  0.6842  5.2481  0.4870  0.0344  0.0392  0.0191  0.1171  0.0000  0.0191
 1897    45  0.0593  0.0593  0.8273  0.2907  0.0000  0.9749  5.2481  0.5109  0.0113  0.0466  0.0238  0.0000  0.1485  0.1723
 1897    46  0.0417  0.0417  0.8354  0.0000  0.0000  0.9332  5.2481  0.5075  0.0075  0.0447  0.0227  0.1485  0.0000  0.0227
 1897    47  0.0272  0.0272  0.9475  0.1728  0.0000  1.0000  5.3541  0.5217  0.0015  0.0326  0.0170  0.0000  0.0902  0.1072
 1897    48  0.0000  0.0000  0.9031  0.8500  0.0000  1.0000  6.2041  0.5915  0.0000  0.0218  0.0129  0.0902  0.5027  0.5157
 1897    49  0.0000  0.0000  0.9068  1.0500  0.0000  1.0000  7.2541  0.6777  0.0000  0.0146  0.0099  0.5000  0.7143  0.7242
 1897    50  0.0000  0.0000  0.9163  0.8000  0.0000  1.0000  8.0541  0.7434  0.0000  0.0098  0.0073  0.5000  0.8090  0.8163
 1897    51  0.0000  0.0000  1.0000  0.4000  0.0000  1.0000  8.4541  0.7762  0.0000  0.0066  0.0051  0.5000  0.6195  0.6246
 1897    52  0.0000  0.0000  0.9480  0.1000  0.0000  1.0000  8.5541  0.7844  0.0000  0.0044  0.0035  0.5000  0.1979  0.2014
 1898     1  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  8.5541  0.7844  0.0000  0.0029  0.0023  0.1979  0.0000  0.0023
 1898     2  0.0000  0.0000  0.9997  0.0000  0.0000  1.0000  8.5541  0.7844  0.0000  0.0020  0.0015  0.0000  0.0000  0.0015
 1898     3  0.0000  0.0000  1.0000  0.5000  0.0000  1.0000  9.0541  0.8255  0.0000  0.0013  0.0011  0.0000  0.4127  0.4138
 1898     4  0.0000  0.0000  1.0000  0.6000  0.0000  1.0000  9.6541  0.8747  0.0000  0.0009  0.0008  0.4127  0.5248  0.5256
 1898     5  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  9.6541  0.8747  0.0000  0.0006  0.0005  0.5000  0.0248  0.0254
 1898     6  0.0000  0.0000  1.0000  0.7300  0.0000  1.0000 10.3841  0.9347  0.0000  0.0004  0.0004  0.0248  0.6823  0.6827
 1898     7  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 10.3841  0.9347  0.0000  0.0003  0.0002  0.5000  0.1823  0.1825
 1898     8  0.0000  0.0000  1.0000  0.1900  0.0000  1.0000 10.5741  0.9503  0.0000  0.0002  0.0002  0.1823  0.1805  0.1807
 1898     9  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 10.5741  0.9503  0.0000  0.0001  0.0001  0.1805  0.0000  0.0001
 1898    10  0.0810  0.0810  1.0000  0.3190  0.0000  1.0000 10.8931  0.9764  0.0000  0.0001  0.0001  0.0000  0.3115  0.3116
 1898    11  0.0899  0.0899  1.0000  0.2869  0.2732  1.0000 11.1800  1.0000  0.0000  0.0001  0.0001  0.3115  0.5601  0.5601
 1898    12  0.0115  0.0115  0.9989  0.0000  0.0000  0.9885 11.1800  0.9991  0.0000  0.0001  0.0001  0.5000  0.0601  0.0601
 1898    13  0.0000  0.0000  0.9975  0.0115  0.2685  1.0000 11.1800  1.0000  0.0000  0.0000  0.0000  0.0601  0.2800  0.2800
 1898    14  0.0530  0.0530  0.9955  0.0000  0.0000  0.9470 11.1800  0.9956  0.0002  0.0005  0.0005  0.2800  0.0000  0.0005
 1898    15  0.3201  0.3201  0.9949  0.0099  0.0000  0.9568 11.1800  0.9965  0.0016  0.0032  0.0032  0.0000  0.0098  0.0131
 1898    16  0.4588  0.4588  0.9782  0.0432  0.3181  1.0000 11.1800  1.0000  0.0101  0.0204  0.0204  0.0098  0.3612  0.3816
 1898    17  0.4287  0.4287  0.9667  0.0000  0.0000  0.7013 11.1800  0.9755  0.0145  0.0398  0.0388  0.3612  0.0000  0.0388
 1898    18  0.3640  0.3640  0.9683  0.2987  0.7773  1.0000 11.1800  1.0000  0.0117  0.0478  0.0478  0.0000  1.0760  1.1238
 1898    19  0.5932  0.5932  0.9624  0.0000  0.0000  0.4368 11.1800  0.9538  0.0228  0.0730  0.0696  0.5380  0.5380  0.6076
 1898    20  0.6883  0.6883  0.9422  0.5632  1.9884  1.0000 11.1800  1.0000  0.0410  0.1226  0.1226  0.5000  2.5897  2.7123
 1898    21  1.0055  1.0055  0.9255  0.0000  0.5345  1.0000 11.1800  1.0000  0.0778  0.2223  0.2223  1.2948  1.8294  2.0517
 1898    22  0.8411  0.8411  0.9388  0.0000  0.0000  0.7889 11.1800  0.9827  0.0531  0.2445  0.2403  0.9147  0.9147  1.1550
 1898    23  1.0062  1.0062  0.9100  0.2111  3.0527  1.0000 11.1800  1.0000  0.0949  0.3347  0.3347  0.5000  3.6784  4.0131
 1898    24  0.9708  0.9708  0.9246  0.0000  0.0000  0.0992 11.1800  0.9260  0.0761  0.3612  0.3344  1.8392  1.8392  2.1737
 1898    25  1.3810  1.3480  0.9043  0.0000  0.0000  0.0000 10.8112  0.8876  0.1042  0.4296  0.3813  0.9196  0.9196  1.3010
 1898    26  1.2026  1.1416  0.8850  0.0000  0.0000  0.0000 10.3296  0.8481  0.0822  0.4359  0.3696  0.5000  0.4196  0.7893
 1898    27  1.2288  1.2138  0.8494  0.0000  0.0000  0.0000 10.2459  0.8412  0.1844  0.6240  0.5249  0.4196  0.0000  0.5249
 1898    28  1.2204  1.0298  0.8197  0.0000  0.0000  0.0000  9.2361  0.7583  0.0325  0.4766  0.3614  0.0000  0.0000  0.3614
 1898    29  1.3845  1.0499  0.7748  0.0000  0.0000  0.0000  8.1862  0.6721 -0.0259  0.2726  0.1832  0.0000  0.0000  0.1832
 1898    30  1.3609  1.3609  0.7653  0.2091  0.0000  0.2091  8.1862  0.6893  0.3651  0.8398  0.5788  0.0000  0.1441  0.7230
 1898    31  0.9553  0.9553  0.7938  0.7147  0.0000  0.9238  8.1862  0.7479  0.2211  0.9606  0.7185  0.1441  0.5345  1.2530
 1898    32  1.0654  1.0654  0.7766  1.1646  0.0000  1.0000  9.2746  0.8436  0.2700  1.1296  0.9529  0.5000  1.0170  1.9699
 1898    33  1.0608  1.0608  0.7671  0.0000  0.0000  0.0692  9.2746  0.7671  0.2821  1.2646  0.9702  0.5085  0.5085  1.4787
 1898    34  1.2493  0.9988  0.7463  0.0000  0.0000  0.0000  8.4750  0.6958  0.0770  0.9859  0.6860  0.5000  0.0085  0.6945
 1898    35  1.2884  0.8965  0.7242  0.0000  0.0000  0.0000  7.5786  0.6222 -0.0430  0.5830  0.3628  0.0085  0.0000  0.3628
 1898    36  0.7632  0.5127  0.7143  0.0000  0.0000  0.0000  7.1659  0.5883 -0.0384  0.3214  0.1891  0.0000  0.0000  0.1891
 1898    37  0.5186  0.5186  0.7625  0.4814  0.0000  0.4814  7.1659  0.6279  0.1410  0.4692  0.2946  0.0000  0.3022  0.5968
 1898    38  0.8583  0.7031  0.7665  0.0000  0.0000  0.0000  6.9442  0.5701  0.0517  0.4075  0.2323  0.3022  0.0000  0.2323
 1898    39  0.8263  0.4711  0.8037  0.0000  0.0000  0.0000  6.4731  0.5315 -0.2153 -0.1144 -0.1144  0.0000  0.0000 -0.1144
 1898    40  0.4238  0.2252  0.7762  0.0000  0.0000  0.0000  6.2478  0.5130 -0.1177 -0.2886 -0.2886  0.0000  0.0000 -0.2886
 1898    41  0.4065  0.3692  0.7754  0.0000  0.0000  0.0000  6.2086  0.5097  0.0614 -0.0829 -0.0829  0.0000  0.0000 -0.0829
 1898    42  0.0935  0.0935  0.7514  1.7465  0.0000  1.0000  6.9551  0.6531  0.0268 -0.0073 -0.0073  0.0000  1.1407  1.1334
 1898    43  0.0765  0.0765  0.7815  0.0000  0.0000  0.9235  6.9551  0.6468  0.0189  0.0292  0.0189  0.5703  0.5703  0.5892
 1898    44  0.1860  0.1860  0.8481  0.0000  0.0000  0.8575  6.9551  0.6414  0.0307  0.0748  0.0479  0.5000  0.0703  0.1183
 1898    45  0.0647  0.0647  0.8273  0.0000  0.0000  0.7928  6.9551  0.6361  0.0123  0.0722  0.0459  0.0703  0.0000  0.0459
 1898    46  0.0610  0.0610  0.8354  0.3690  0.0000  1.0000  7.1169  0.6664  0.0110  0.0681  0.0454  0.0000  0.2459  0.2913
 1898    47  0.0000  0.0000  0.9475  0.3000  0.0000  1.0000  7.4169  0.6910  0.0000  0.0457  0.0315  0.2459  0.2073  0.2389
 1898    48  0.0000  0.0000  0.9031  0.1000  0.0000  1.0000  7.5169  0.6993  0.0000  0.0306  0.0214  0.2073  0.0699  0.0913
 1898    49  0.0000  0.0000  0.9068  0.2500  0.0000  1.0000  7.7669  0.7198  0.0000  0.0205  0.0148  0.0699  0.1799  0.1947
 1898    50  0.0000  0.0000  0.9163  0.0000  0.0000  1.0000  7.7669  0.7198  0.0000  0.0137  0.0099  0.1799  0.0000  0.0099
 1898    51  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  7.7669  0.7198  0.0000  0.0092  0.0066  0.0000  0.0000  0.0066
 1898    52  0.0000  0.0000  0.9480  0.0000  0.0000  1.0000  7.7669  0.7198  0.0000  0.0062  0.0044  0.0000  0.0000  0.0044
 1899     1  0.0000  0.0000  1.0000  0.1000  0.0000  1.0000  7.8669  0.7280  0.0000  0.0041  0.0030  0.0000  0.0728  0.0758
 1899     2  0.0000  0.0000  0.9997  0.2300  0.0000  1.0000  8.0969  0.7469  0.0000  0.0028  0.0021  0.0728  0.1718  0.1738
 1899     3  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  8.0969  0.7469  0.0000  0.0019  0.0014  0.1718  0.0000  0.0014
 1899     4  0.0000  0.0000  1.0000  0.4200  0.0000  1.0000  8.5169  0.7814  0.0000  0.0012  0.0010  0.0000  0.3282  0.3291
 1899     5  0.0000  0.0000  1.0000  0.2000  0.0000  1.0000  8.7169  0.7978  0.0000  0.0008  0.0007  0.3282  0.1596  0.1602
 1899     6  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  8.7169  0.7978  0.0000  0.0006  0.0004  0.1596  0.0000  0.0004
 1899     7  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  8.7169  0.7978  0.0000  0.0004  0.0003  0.0000  0.0000  0.0003
 1899     8  0.0000  0.0000  1.0000  0.3500  0.0000  1.0000  9.0669  0.8265  0.0000  0.0003  0.0002  0.0000  0.2893  0.2895
 1899     9  0.0000  0.0000  1.0000  1.0000  0.0000  1.0000 10.0669  0.9086  0.0000  0.0002  0.0002  0.2893  0.9086  0.9088
 1899    10  0.0000  0.0000  1.0000  0.0500  0.0000  1.0000 10.1169  0.9127  0.0000  0.0001  0.0001  0.5000  0.4543  0.4544
 1899    11  0.0000  0.0000  1.0000  1.0631  0.2169  1.0000 11.1800  1.0000  0.0000  0.0001  0.0001  0.4543  1.2800  1.2801
 1899    12  0.0000  0.0000  0.9989  0.0000  0.0500  1.0000 11.1800  1.0000  0.0000  0.0001  0.0001  0.6400  0.6900  0.6901
 1899    13  0.0000  0.0000  0.9975  0.0000  0.0200  1.0000 11.1800  1.0000  0.0000  0.0000  0.0000  0.5000  0.2100  0.2100
 1899    14  0.0000  0.0000  0.9955  0.0000  0.1000  1.0000 11.1800  1.0000  0.0000  0.0000  0.0000  0.2100  0.1000  0.1000
 1899    15  0.3776  0.3776  0.9949  0.0000  0.0000  0.6224 11.1800  0.9690  0.0019  0.0035  0.0034  0.1000  0.0000  0.0034
 1899    16  0.3027  0.3027  0.9782  0.0000  0.0000  0.4697 11.1800  0.9565  0.0067  0.0144  0.0137  0.0000  0.0000  0.0137
 1899    17  0.7458  0.7281  0.9667  0.0000  0.0000  0.0000 10.9816  0.9016  0.0072  0.0226  0.0204  0.0000  0.0000  0.0204
 1899    18  0.5422  0.5422  0.9683  1.1984  1.3994  1.0000 11.1800  1.0000  0.0175  0.0466  0.0466  0.0000  2.5978  2.6444
 1899    19  0.7451  0.7451  0.9624  0.0000  0.0000  0.8049 11.1800  0.9840  0.0286  0.0827  0.0813  1.2989  1.2989  1.3802
 1899    20  0.4885  0.4885  0.9422  0.1951  0.2164  1.0000 11.1800  1.0000  0.0291  0.1077  0.1077  0.6494  1.0610  1.1687
 1899    21  0.7443  0.7443  0.9255  0.0000  1.1157  1.0000 11.1800  1.0000  0.0576  0.1759  0.1759  0.5305  1.6462  1.8221
 1899    22  1.0199  1.0199  0.9388  0.0000  0.6101  1.0000 11.1800  1.0000  0.0644  0.2338  0.2338  0.8231  1.4332  1.6670
 1899    23  0.8999  0.8999  0.9100  0.0000  0.3201  1.0000 11.1800  1.0000  0.0849  0.3094  0.3094  0.7166  1.0368  1.3462
 1899    24  1.0765  1.0765  0.9246  0.0000  0.0000  0.5635 11.1800  0.9642  0.0844  0.3591  0.3463  0.5184  0.5184  0.8647
 1899    25  1.2831  1.2807  0.9043  0.0000  0.0000  0.0000 11.1527  0.9157  0.1265  0.4684  0.4289  0.5000  0.0184  0.4473
 1899    26  1.1802  1.1802  0.8850  1.0273  2.4726  1.0000 11.1800  1.0000  0.1443  0.5736  0.5736  0.0184  3.4998  4.0734
 1899    27  1.0461  1.0461  0.8494  0.0000  0.2039  1.0000 11.1800  1.0000  0.1709  0.6919  0.6919  1.7499  1.9538  2.6457
 1899    28  1.3506  1.3357  0.8197  0.0000  0.0000  0.0000 11.0143  0.9043  0.2526  0.9182  0.8303  0.9769  0.9769  1.8072
 1899    29  1.2785  1.1562  0.7748  0.0000  0.0000  0.0000  9.8581  0.8094  0.1881  0.9538  0.7719  0.5000  0.4769  1.2489
 1899    30  1.2245  1.0368  0.7653  0.0000  0.0000  0.0000  9.0613  0.7439  0.1140  0.8441  0.6280  0.4769  0.0000  0.6280
 1899    31  1.1501  1.0963  0.7938  0.0000  0.0000  0.0000  8.9050  0.7311  0.2057  0.9359  0.6843  0.0000  0.0000  0.6843
 1899    32  1.2699  0.9742  0.7766  0.0000  0.0000  0.0000  8.1008  0.6651 -0.0137  0.6024  0.4006  0.0000  0.0000  0.4006
 1899    33  1.1959  1.1906  0.7671  0.0000  0.0000  0.0000  8.0903  0.6642  0.3119  0.9651  0.6410  0.0000  0.0000  0.6410
 1899    34  0.9791  0.7410  0.7463  0.0000  0.0000  0.0000  7.6193  0.6256  0.0120  0.6681  0.4180  0.0000  0.0000  0.4180
 1899    35  1.2758  1.0565  0.7242  0.0000  0.0000  0.0000  7.2528  0.5955  0.1556  0.7278  0.4334  0.0000  0.0000  0.4334
 1899    36  1.0183  0.7237  0.7143  0.0000  0.0000  0.0000  6.8191  0.5599 -0.0043  0.4798  0.2686  0.0000  0.0000  0.2686
 1899    37  0.8132  0.4553  0.7625  0.0000  0.0000  0.0000  6.3638  0.5225 -0.1887 -0.0182 -0.0182  0.0000  0.0000 -0.0182
 1899    38  0.5170  0.2701  0.7665  0.0000  0.0000  0.0000  6.0937  0.5003 -0.1441 -0.2716 -0.2716  0.0000  0.0000 -0.2716
 1899    39  0.4210  0.2106  0.8037  0.0000  0.0000  0.0000  5.8831  0.4830 -0.1425 -0.4384 -0.4384  0.0000  0.0000 -0.4384
 1899    40  0.4496  0.4240  0.7762  0.0000  0.0000  0.0000  5.8591  0.4810  0.0851 -0.1405 -0.1405  0.0000  0.0000 -0.1405
 1899    41  0.4568  0.2924  0.7754  0.0000  0.0000  0.0000  5.7067  0.4685 -0.0702 -0.2205 -0.2205  0.0000  0.0000 -0.2205
 1899    42  0.3523  0.2873  0.7514  0.0000  0.0000  0.0000  5.6494  0.4638  0.0260 -0.1009 -0.1009  0.0000  0.0000 -0.1009
 1899    43  0.3988  0.3988  0.7815  0.2812  0.0000  0.2812  5.6494  0.4869  0.0986  0.1099  0.0535  0.0000  0.1369  0.1904
 1899    44  0.1346  0.1346  0.8481  0.0000  0.0000  0.1466  5.6494  0.4759  0.0222  0.1136  0.0540  0.1369  0.0000  0.0540
 1899    45  0.2102  0.2102  0.8273  0.0000  0.0000  0.0064  5.6494  0.4644  0.0399  0.1479  0.0687  0.0000  0.0000  0.0687
 1899    46  0.2174  0.1257  0.8354  0.0000  0.0000  0.0000  5.5701  0.4573 -0.0612 -0.0110 -0.0110  0.0000  0.0000 -0.0110
 1899    47  0.1611  0.1611  0.9475  0.1489  0.0000  0.1489  5.5701  0.4695  0.0087  0.0083  0.0039  0.0000  0.0699  0.0738
 1899    48  0.0805  0.0805  0.9031  0.4195  0.0000  0.5683  5.5701  0.5040  0.0082  0.0203  0.0102  0.0699  0.2114  0.2216
 1899    49  0.0000  0.0000  0.9068  0.6600  0.0000  1.0000  5.7984  0.5582  0.0000  0.0136  0.0076  0.2114  0.3684  0.3760
 1899    50  0.0000  0.0000  0.9163  0.0500  0.0000  1.0000  5.8484  0.5623  0.0000  0.0091  0.0051  0.3684  0.0281  0.0332
